"['0.000000', '0.000000', '0.000000', '0.787377', '0.734890', '0.000000', '0.659277', '0.906897', '0.775946', '0.395492', '0.000000', '0.000000', '0.499747', '0.000000', '0.155152', '0.249398', '0.148516', '0.000000', '0.161880', '0.000000', '0.000000', '1.034680', '0.578051', '0.593782', '0.151794', '0.000000', '0.452723', '1.428008', '0.605441', '0.000000', '1.316909', '0.025081', '1.091612', '0.000000', '0.000000', '0.438977', '0.900131', '0.060410', '0.246110', '0.000000', '0.000000', '0.229607', '0.657186', '0.000000', '0.252797', '0.000000', '0.555633', '0.798958', '0.430201', '0.585933', '0.000000', '0.635120', '0.000000', '0.000000', '0.634587', '0.000000', '0.005523', '0.000000', '0.000000', '0.000000']",1
"['0.000000', '0.000000', '0.121613', '0.430892', '0.457943', '0.000000', '0.751064', '0.679761', '0.996510', '0.784800', '0.000000', '0.000000', '0.624868', '0.000000', '0.000000', '0.283209', '0.583168', '0.000000', '0.086261', '0.000000', '0.000000', '1.244522', '0.549789', '0.567704', '0.174012', '0.000000', '0.432532', '1.396858', '0.346899', '0.000000', '1.113305', '0.291611', '1.033215', '0.000000', '0.183652', '0.905335', '0.744439', '0.062208', '0.293813', '0.000000', '0.000000', '0.000000', '0.266516', '0.000000', '0.411008', '0.000000', '0.304568', '0.504069', '0.565885', '0.542486', '0.000000', '0.560429', '0.000000', '0.000000', '0.304190', '0.000000', '0.051019', '0.000000', '0.000000', '0.000000']",1
"['0.000000', '0.000000', '0.080602', '0.815257', '0.532322', '0.000000', '0.714790', '0.458378', '0.335453', '0.179899', '0.000000', '0.190526', '0.289590', '0.000000', '0.030327', '0.125004', '0.303062', '0.000000', '0.208810', '0.000000', '0.221286', '1.297805', '0.299525', '0.520123', '0.225692', '0.000000', '0.081548', '1.346379', '0.677494', '0.000000', '1.189413', '0.000000', '1.112948', '0.000000', '0.234051', '0.000000', '0.709658', '0.000000', '0.000000', '0.000000', '0.000000', '0.251812', '0.592476', '0.000000', '0.144433', '0.000000', '0.489300', '0.611755', '0.047985', '0.000000', '0.000000', '0.693035', '0.004932', '0.000000', '0.419130', '0.000000', '0.357703', '0.000000', '0.000000', '0.000000']",1
"['0.000000', '0.000000', '0.000000', '0.754111', '0.807219', '0.000000', '0.694518', '0.487080', '0.335019', '0.234966', '0.000000', '0.100758', '0.499119', '0.000000', '0.136951', '0.134740', '0.065741', '0.000000', '0.035541', '0.000000', '0.028375', '1.066268', '0.039117', '0.198224', '0.449751', '0.000000', '0.000000', '0.867114', '0.394545', '0.000000', '1.136692', '0.257903', '0.794773', '0.000000', '0.000000', '0.000000', '0.904949', '0.000000', '0.000000', '0.000000', '0.000000', '0.272085', '0.714459', '0.000000', '0.000000', '0.000000', '0.115683', '0.720662', '0.457246', '0.000000', '0.000000', '0.746796', '0.000000', '0.000000', '0.417084', '0.000000', '0.264451', '0.000000', '0.000000', '0.000000']",1
"['0.000000', '0.000000', '0.377554', '0.806208', '0.571308', '0.000000', '0.902560', '0.397347', '0.441536', '0.226668', '0.000000', '0.213974', '0.256607', '0.000000', '0.000000', '0.111597', '0.567672', '0.000000', '0.324773', '0.000000', '0.152126', '1.488849', '0.183476', '0.284589', '0.516064', '0.000000', '0.125220', '1.247406', '0.519559', '0.000000', '1.228088', '0.223806', '1.222706', '0.000000', '0.465298', '0.000000', '0.948656', '0.000000', '0.000000', '0.000000', '0.000000', '0.283022', '0.543854', '0.000000', '0.269347', '0.000000', '0.454952', '0.647115', '0.376752', '0.000000', '0.000000', '0.672949', '0.059310', '0.000000', '0.299094', '0.000000', '0.468060', '0.000000', '0.000000', '0.005867']",1
"['0.289944', '0.000000', '0.000000', '0.555185', '0.302944', '0.055671', '0.264529', '0.637787', '0.220870', '0.000000', '0.120804', '0.148606', '0.000000', '0.000000', '0.000000', '0.000000', '0.209113', '0.000000', '0.782172', '0.000000', '0.000000', '0.723456', '0.243729', '0.421908', '0.101875', '0.233462', '0.225761', '0.978987', '0.488710', '0.000000', '0.688679', '0.000000', '0.589272', '0.208482', '0.179500', '0.000000', '0.524446', '0.447590', '0.000000', '0.266566', '0.000000', '0.294402', '0.614232', '0.000000', '0.237142', '0.000000', '0.693672', '0.211402', '0.000000', '0.208188', '0.000000', '0.211091', '0.179495', '0.000000', '0.468136', '0.000000', '0.000000', '0.000000', '0.000000', '0.000000']",1
"['0.198674', '0.000000', '0.191419', '0.242544', '0.189614', '0.000000', '0.435653', '0.318629', '0.280243', '0.000000', '0.027011', '0.167411', '0.104692', '0.000000', '0.064863', '0.000000', '0.311455', '0.000000', '0.422330', '0.000000', '0.179373', '1.082995', '0.197162', '0.207774', '0.000000', '0.095613', '0.195540', '1.001807', '0.548970', '0.000000', '0.587914', '0.000000', '0.722764', '0.315209', '0.317795', '0.000000', '0.551099', '0.021704', '0.000000', '0.152781', '0.000000', '0.262226', '0.654934', '0.000000', '0.434467', '0.000000', '0.716816', '0.151107', '0.000000', '0.016166', '0.000000', '0.301475', '0.211369', '0.000000', '0.326243', '0.000000', '0.040579', '0.000000', '0.000000', '0.000000']",1
"['0.204670', '0.000000', '0.000000', '0.603703', '0.320142', '0.000000', '0.271860', '0.635180', '0.421666', '0.000000', '0.228041', '0.000000', '0.101976', '0.000000', '0.298137', '0.079465', '0.293701', '0.000000', '0.711387', '0.000000', '0.045971', '0.636383', '0.534092', '0.297034', '0.010565', '0.238868', '0.159992', '1.040322', '0.483790', '0.000000', '0.805363', '0.000000', '0.616595', '0.000000', '0.157859', '0.000000', '0.506917', '0.277200', '0.141872', '0.132421', '0.000000', '0.214850', '0.580714', '0.000000', '0.080815', '0.000000', '0.469838', '0.215877', '0.000000', '0.326109', '0.000000', '0.174991', '0.048417', '0.000000', '0.536894', '0.000000', '0.000000', '0.000000', '0.000000', '0.000000']",1
"['0.000000', '0.000000', '0.262181', '0.352977', '0.048260', '0.000000', '0.268195', '0.449122', '0.425756', '0.109339', '0.005738', '0.115576', '0.057884', '0.000000', '0.000000', '0.000000', '0.339143', '0.000000', '0.516060', '0.000000', '0.092516', '0.931477', '0.572283', '0.376424', '0.000000', '0.216535', '0.265809', '1.024286', '0.631368', '0.000000', '0.601194', '0.000000', '0.621553', '0.281061', '0.489800', '0.000000', '0.471059', '0.076348', '0.114635', '0.000000', '0.000000', '0.000000', '0.359935', '0.000000', '0.231985', '0.000000', '0.556926', '0.077242', '0.000000', '0.253116', '0.000000', '0.324986', '0.192192', '0.000000', '0.290876', '0.000000', '0.000000', '0.000000', '0.000000', '0.000000']",1
"['0.011371', '0.000000', '0.378564', '0.708895', '0.279710', '0.144206', '0.530558', '0.318623', '0.142440', '0.108644', '0.000000', '0.253616', '0.297162', '0.000000', '0.152864', '0.000000', '0.410328', '0.000000', '0.544131', '0.000000', '0.158972', '1.001076', '0.347794', '0.373371', '0.216587', '0.000000', '0.079267', '1.368318', '0.687028', '0.000000', '0.680983', '0.000000', '0.849065', '0.033843', '0.164471', '0.000000', '0.456154', '0.054320', '0.111368', '0.000000', '0.000000', '0.289070', '0.744566', '0.000000', '0.262285', '0.000000', '0.765971', '0.325268', '0.000000', '0.000000', '0.000000', '0.279474', '0.065829', '0.000000', '0.318275', '0.000000', '0.000000', '0.000000', '0.000000', '0.000000']",1
"['0.000000', '0.000000', '0.255680', '0.473614', '0.231552', '0.213008', '0.400527', '0.224845', '0.164454', '0.000000', '0.184318', '0.332758', '0.150793', '0.000000', '0.082541', '0.024378', '0.317266', '0.000000', '0.624084', '0.000000', '0.142529', '0.899525', '0.065743', '0.452978', '0.072220', '0.042312', '0.137784', '0.888977', '0.498938', '0.000000', '0.541407', '0.000000', '0.931354', '0.261828', '0.182834', '0.000000', '0.501711', '0.000000', '0.068064', '0.072941', '0.000000', '0.268589', '0.757228', '0.000000', '0.279186', '0.000000', '0.807511', '0.273955', '0.000000', '0.260658', '0.000000', '0.440488', '0.378117', '0.000000', '0.302784', '0.000000', '0.000000', '0.000000', '0.000000', '0.074771']",1
"['0.222943', '0.000000', '0.000000', '0.471923', '0.362866', '0.000000', '0.275528', '0.505178', '0.263105', '0.000000', '0.000000', '0.138679', '0.347028', '0.000000', '0.000000', '0.171818', '0.343622', '0.000000', '0.380227', '0.000000', '0.151678', '1.119327', '0.268730', '0.233183', '0.408035', '0.240442', '0.046789', '1.005748', '0.640169', '0.000000', '0.729558', '0.000000', '0.985155', '0.020447', '0.000000', '0.189337', '0.505641', '0.188215', '0.083315', '0.000000', '0.000000', '0.532320', '0.556065', '0.000000', '0.081353', '0.000000', '0.431169', '0.350039', '0.058379', '0.191868', '0.000000', '0.396031', '0.000476', '0.000000', '0.691229', '0.000000', '0.074419', '0.000000', '0.000000', '0.000000']",1
"['0.353597', '0.000000', '0.000000', '0.589014', '0.604187', '0.000000', '0.533174', '0.636027', '0.436889', '0.000000', '0.000000', '0.000000', '0.000000', '0.000000', '0.077430', '0.185787', '0.143468', '0.000000', '0.575136', '0.000000', '0.000000', '0.767713', '0.198935', '0.457579', '0.285547', '0.202263', '0.231088', '1.261328', '0.676289', '0.000000', '1.249798', '0.000000', '0.699226', '0.000000', '0.067584', '0.000000', '0.864517', '0.254228', '0.000000', '0.268309', '0.000000', '0.356279', '0.494197', '0.000000', '0.328165', '0.000000', '0.618219', '0.326374', '0.225731', '0.278685', '0.000000', '0.263763', '0.000000', '0.000000', '0.372847', '0.000000', '0.300307', '0.000000', '0.000000', '0.000000']",1
"['0.000000', '0.000000', '0.000000', '0.632248', '0.370130', '0.000000', '0.425621', '0.497950', '0.180967', '0.000000', '0.000000', '0.073887', '0.177899', '0.000000', '0.389315', '0.122951', '0.072924', '0.000000', '0.430724', '0.000000', '0.092595', '0.809558', '0.276454', '0.605176', '0.000000', '0.079849', '0.212661', '1.282436', '0.747326', '0.000000', '0.865151', '0.000000', '0.862910', '0.000000', '0.000000', '0.000000', '0.589984', '0.162188', '0.168177', '0.000000', '0.000000', '0.284534', '0.799748', '0.000000', '0.145923', '0.000000', '0.674161', '0.434839', '0.000000', '0.218905', '0.000000', '0.397370', '0.000000', '0.000000', '0.504471', '0.000000', '0.094797', '0.000000', '0.000000', '0.000000']",1
"['0.351557', '0.000000', '0.202586', '0.340074', '0.238454', '0.000000', '0.553769', '0.286702', '0.136794', '0.000000', '0.000000', '0.000000', '0.165163', '0.000000', '0.055787', '0.000000', '0.163126', '0.000000', '0.455800', '0.000000', '0.000000', '0.497231', '0.359524', '0.071730', '0.009182', '0.238526', '0.038912', '1.068231', '0.452877', '0.000000', '0.818690', '0.000000', '0.582913', '0.000000', '0.258113', '0.000000', '0.211534', '0.061798', '0.000000', '0.037974', '0.000000', '0.171841', '0.315988', '0.000000', '0.181723', '0.000000', '0.655463', '0.171078', '0.000000', '0.000000', '0.000000', '0.219824', '0.073081', '0.000000', '0.213770', '0.000000', '0.085825', '0.000000', '0.000000', '0.000000']",1
"['0.236916', '0.000000', '0.059209', '0.760156', '0.728546', '0.000000', '0.745686', '0.427126', '0.249496', '0.000000', '0.000000', '0.159114', '0.275290', '0.000000', '0.000000', '0.110093', '0.195469', '0.000000', '0.409880', '0.000000', '0.044525', '1.195913', '0.191881', '0.042283', '0.523537', '0.013788', '0.000000', '1.211005', '0.551187', '0.000000', '1.300349', '0.257320', '0.965941', '0.000000', '0.353548', '0.000000', '0.875625', '0.000000', '0.000000', '0.000000', '0.000000', '0.335463', '0.519398', '0.000000', '0.148284', '0.000000', '0.543254', '0.526913', '0.390482', '0.000000', '0.000000', '0.654497', '0.006348', '0.000000', '0.392339', '0.000000', '0.434303', '0.000000', '0.000000', '0.000000']",1
"['0.034532', '0.000000', '0.389831', '0.668284', '0.470223', '0.000000', '0.763933', '0.142849', '0.265876', '0.086583', '0.000000', '0.216558', '0.306897', '0.000000', '0.000000', '0.000000', '0.308635', '0.000000', '0.367135', '0.000000', '0.129379', '1.259995', '0.161162', '0.103810', '0.365647', '0.000000', '0.000000', '1.119014', '0.606422', '0.000000', '1.014149', '0.179966', '1.049853', '0.000000', '0.510799', '0.000000', '0.691070', '0.000000', '0.000000', '0.000000', '0.000000', '0.285521', '0.525356', '0.000000', '0.247268', '0.000000', '0.727087', '0.430963', '0.251432', '0.000000', '0.000000', '0.652458', '0.150300', '0.000000', '0.266951', '0.000000', '0.372138', '0.000000', '0.000000', '0.147809']",1
